SMILES,bbb 
Cc1csc2ccc3[nH]c4c(c3c12)CN(C)CC4,1
S=C1NCCC(COc2ccccc2)O1,1
CCOC(=O)C1(c2ccccc2)CCC=CC1N(C)C,1
CN1CCN2c3cc(F)ccc3C(c3cccs3)=NCC2C1,1
O=C(CCCN1CCC(n2c(=S)[nH]c3ccccc32)CC1)c1ccc(F)cc1,1
N=C1SCCN1c1ccc(Cl)cc1N,1
CSC(=O)C1(OC(C)=O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,1
CN1CC(CSc2ccccn2)C=C2c3cccc4[nH]cc(c34)CC21,1
CCCSc1ccccc1N1CCN(CCCCn2c(=O)[nH]c3ccccc3c2=O)CC1,1
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,1
CCSC1(SC)CCC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1
COc1cc2c(cc1OC)S(=O)(=O)OC(C(=O)NC(C)CC(C)(C)N(C)C)C2,1
CC(Cc1ccccc1)NCCC1c2ccccc2Sc2ccccc21,1
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CS,1
CC(C)(C)C(=O)SCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,1
CNCCOC(c1ccccc1)c1ccccc1C,1
CCC1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21,1
Cc1ccccc1OCC(COC(O)C(Cl)(Cl)Cl)OC(O)C(Cl)(Cl)Cl,1
Cc1cccc(N2CCN(CCc3cc(C)[nH]n3)CC2)c1,1
CCC1(O)CCN2CCc3ccc(C)cc3C2C1,1
Cc1ccc(S(=O)(=O)CCN2C(=O)CN=C(c3ccccc3Cl)c3cc(Cl)ccc32)cc1,1
CCCCCC(=O)CCC1(C)C2Cc3ccc(O)cc3C1(C)CCN2C,1
CC1(C)OC2COC3(COS(N)(=O)=O)OC(C)(C)OC3C2O1,1
CCCCNc1c(C(=O)OCC)c(C)nc2c1cnn2CC,1
COc1cccc(C2(O)CCCCC2CN(C)C)c1,1
NC1CC1c1ccccc1,1
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,1
CC1Oc2ccccc2CC1N(C)C,1
CCC(=O)N(c1ccccc1F)C1(c2ccccc2)CCN(CCn2nnn(CC)c2=O)CC1,1
CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F,1
OCC(Br)(Br)Br,1
CCN(CC)C(=O)CNC(=O)c1cc(OC)c(OC)c(OC)c1,1
ClC=C(Cl)Cl,1
O=C1N(C(O)C(Cl)(Cl)Cl)CNC1(c1ccccc1)c1ccccc1,1
O=P(O)(O)OCC(Cl)(Cl)Cl,1
COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC,1
COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,1
NC(=NO)C1=NNc2ccccc2N(Cc2ccccc2)C1=O,1
COc1cc(C(=O)N2CCCCCCC2)cc(OC)c1OC,1
NC(Cc1c[nH]c2ccccc12)C(=O)O,1
C=CCONC1=Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1,1
CCOC(N)=O,1
CC(C)C(N)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21,1
CCCC(CCC)(CCC)C(N)=O,1
CC(C)C(N)C(=O)OCC(CO)OCn1cnc2c(=O)[nH]c(N)nc21,1
CCCC(CCC)C(=O)OCOC(=O)C(C)(C)C,1
CCCC(CCC)C(=O)O,1
CC(=O)OCC1=COC(OC(=O)CC(C)C)C2C1=CC(OC(=O)CC(C)C)C21CO1,1
Nc1c2c(nc3ccccc13)CCCC2O,1
COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,1
C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC,1
C=CC(N)CCC(=O)O,1
CCOc1ccccc1OCC1CNCCO1,1
C=COC=C,1
Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,1
FC(F)(F)c1cccc(C2=CCN(CCc3ccc4ccccc4c3)CC2)c1,1
OCCCN1CCN(CCCC2c3ccccc3Sc3ccc(Cl)cc32)CC1,1
C=C1CC(C)C2C3Cc4ccc(O)cc4C2(CCN3CC2CCC2)C1,1
Cc1cccc(C)c1NC1=NCCCS1,1
CC(C)C(CCCCCC(=O)O)NCc1ccc(F)cc1,1
O=C1C2C3C=CC(C4C=CC43)C2C(=O)N1CCCCN1CCN(c2ncccn2)CC1,1
CC1(C)CN(CCN2CCN(c3cccc(Cl)c3)C2=O)C1,1
O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,1
Cc1nn(C)c2c1C(c1ccccc1F)=NCC(=O)N2C,1
COc1ccccc1N1CCN(CCc2oc(=O)[nH]c2-c2ccc(F)cc2)CC1,1
CC(c1noc2ccc(Cl)cc12)n1ccnc1,1
NS(=O)(=O)Cc1noc2ccccc12,1
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,1
CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,1
CCNC(Cc1ccccc1)C1CCCO1,1
CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,0
CC1(C)SC2C(NC(=O)CCCC(N)C(=O)O)C(=O)N2C1C(=O)O,0
CNCC(O)c1ccc(O)c(O)c1,0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(O)CO)CC3O,0
CC12CCC(=O)C=C1CCC1C2C2CC3(C(O)O2)C(C(=O)CO)CCC13,0
C=CCSCC(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,0
CC1(C)SC2C(NC(=O)C34CC5CC(CC(N)(C5)C3)C4)C(=O)N2C1C(=O)O,0
N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,0
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,0
CNC1C(OC2OC(CO)C(N)C(O)C2O)OC2CC(N)C(OC3C(N)CC(N)C(O)C3O)OC2C1O,0
NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)CCC2N)C(O)C1OC1OC(CO)C(O)C(N)C1O,0
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,0
COC1C(O)C(N)C(OC2OC(C(C)N)CCC2N)C(O)C1N(C)C(=O)CN,0
CC1C(NC(=O)C(=NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,0
CCOC(=O)OC(C)OC(=O)C1N2C(=O)C(N=CN3CCCCCC3)C2SC1(C)C,0
NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O,0
NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,0
CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,0
CC1(C)SC2C(NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2C1C(=O)O,0
CC(Cc1ccc(O)c(O)c1)(NN)C(=O)O,0
CC(C)(C)NCC(O)c1ccc(O)c(NC(N)=O)c1,0
CC1(C)SC2C(NC(=O)C(C(=O)Oc3ccccc3)c3ccccc3)C(=O)N2C1C(=O)O,0
NC(=O)OCC1C(NC(=O)C(=NOCC(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,0
NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CSC12)c1ccccc1,0
CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1,0
Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(O)c3ccccc3)C2SC1,0
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)C(N)c4ccc(O)cc4)C3SC2)s1,0
NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3c[nH]nn3)CSC12)c1ccc(O)cc1,0
Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSC(F)(F)F)C2SC1,0
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)C(O)c4ccccc4)C3SC2)s1,0
COCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NO)c3csc(N)n3)C2SC1,0
C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NO)c3csc(N)n3)C2SC1,0
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C=Cc3scnc3C)CSC12)c1csc(N)n1,0
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C)CSC12)c1csc(N)n1,0
O=C(Cc1cccs1)NC1C(=O)N2C(C(=O)O)=C(CSc3nc[nH]n3)CSC12,0
Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSC=CC#N)C2SC1,0
C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOCC(=O)O)c3csc(N)n3)C2SC1,0
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12)c1csc(N)n1,0
COC1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,0
COC1(NC(=O)CSCC(N)C(=O)O)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,0
NCc1ccccc1CC(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CSC12,0
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,0
CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3csc(N)n3)C2SC1,0
COCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOC)c3csc(N)n3)C2SC1,0
CC=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1,0
CC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3ccc(C4=NCCCN4)cc3)C2SC1,0
COC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3C=CCC=C3)C2SC1,0
CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3cccc(NS(C)(=O)=O)c3)C2SC1,0
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cn3nnc(C)n3)CSC12)c1csc(N)n1,0
O=C(Cn1cnnn1)NC1C(=O)N2C(C(=O)O)=C(CSc3nncs3)CSC12,0
Nc1nc(C(=CCC(=O)O)C(=O)NC2C(=O)N3C(C(=O)O)=CCSC23)cs1,0
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSC(=O)c3ccco3)CSC12)c1csc(N)n1,0
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS(=O)C12)c1csc(N)n1,0
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=CCSC12)c1csc(=N)[nH]1,0
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1ccco1,0
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1ccco1,0
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3cnns3)CSC12)c1csc(N)n1,0
CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,0
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CC#N)C2SC1,0
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1,0
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3cccs3)C2SC1,0
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSc3ccncc3)C2SC1,0
CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3=CCC=CC3)C2SC1,0
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,0
CNC(=NC#N)NCCSCc1nc[nH]c1C,0
CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1,0
CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(OP(=O)(O)O)C(O)C2O)N(C)C1,0
CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,0
Cc1onc(-c2ccccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,0
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,0
CC1(C)SC2C(NC(=O)C3(N)CCCCC3)C(=O)N2C1C(=O)O,0
CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(O)C3CC12,0
NCC1CCC(N)C(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)O1,0
COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,0
CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,0
OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,0
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,0
NCCc1ccc(O)c(O)c1,0
CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1NCCc2cc(OC)c(OC)cc21,0
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,0
CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,0
CC1(C)SC2C(NC(=O)C(Oc3ccccc3)c3ccccc3)C(=O)C2C1C(=O)O,0
CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,0
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,0
COC1(NC(=O)CSC(F)F)C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)COC21,0
CC(O)C1C(=O)N2C(C(=O)O)=C(C3CCCO3)SC12,0
CC1(C)SC2C(NC(=O)C(N=Cc3ccco3)c3ccc(O)cc3)C(=O)N2C1C(=O)O,0
CC(C)CC(OC(=O)c1ccco1)C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,0
CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(CN)CCC3N)C2O)OCC1(C)O,0
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,0
CON=C(C(=O)NC1C(=O)N(OCC(=O)OCC(=O)OC(C)(C)C)C1C)c1csc(N)n1,0
CC12CC(N)C1CN(c1nc3c(cc1F)c(=O)c(C(=O)O)cn3C1CC1)C2,0
CC1(C)SC2C(N3C(=O)C(c4ccccc4)NC3(C)C)C(=O)N2C1C(=O)O,0
CNC(C)C(O)c1ccc(O)cc1,0
Cc1cc(=O)oc2cc(O)ccc12,0
CC(O)C1C(=O)N2C(C(=O)O)=C(SCCNC=N)CC12,0
CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,0
Cc1oc(=O)oc1COC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C,0
CNCCC(O)C1CC(SC2=C(C(=O)O)N3C(=O)C(C(C)O)C3C2C)CN1,0
NC(Cc1ccc(O)c(O)c1)C(=O)O,0
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,0
CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(C)C1,0
NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CCC12)c1ccccc1,0
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0
CC1(C)SC2C(N=CN3CCCCCC3)C(=O)N2C1C(=O)O,0
CC(CN(C)C)OC(C)(c1ccccc1)c1ccc(Cl)cc1,0
CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(C(=O)N(C)C)C3)C(C)C12,0
C=NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccccc1,0
CCN(CC)CCOC(=O)C1N2C(=O)C(NC(=O)c3c(OC)cccc3OC)C2SC1(C)C,0
COCC(=O)OC1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2C1C(C)C,0
CCCCCC1CNC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)C1,0
COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1CC1NC12,0
CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,0
CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,0
NCC1OC(OC2C(N)CC(N)C(O)C2O)C(N)C(O)C1O,0
Cc1c(O)cccc1C(=O)NC(CSc1ccccc1)C(O)CN1CC2CCCCC2CC1C(=O)NC(C)(C)C,0
CCNC1CC(N)C(OC2OC(CN)=CCC2N)C(O)C1OC1OCC(C)(O)C(NC)C1O,0
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],0
CON=C(C(=O)NC1C(=O)N(OCC(=O)O)C1C)c1csc(N)n1,0
CC(=O)OCOC(=O)C1N2C(=O)C(NC(=O)Cc3ccccc3)C2SC1(C)C,0
CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O,0
CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C,0
CNCC(O)c1cccc(OC(=O)C(C)(C)C)c1,0
Cc1cnn(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,0
NCC1OC(OC2C(N)CC(NC(CO)CO)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O,0
CC(C)NCC(O)COc1cccc2ccccc12,0
CC1(C)SC2C(NC(=O)c3nc4ccccc4nc3C(=O)O)C(=O)N2C1C(=O)O,0
CC(O)C1C(=O)N2C(C(=O)O)=C(COC(N)=O)SC12,0
COCOC(=O)C1N2C(=O)C(N3C(=O)C(c4ccc(O)cc4)NC3(C)C)C2SC1(C)C,0
COCOC(=O)C1N2C(=O)C(N3C(=O)C(c4ccccc4)NC3(C)C)C2SC1(C)C,0
CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(CN)=CCC3N)C2O)OCC1(C)O,0
CC1(C)SC2C(NC(=O)C(c3ccccc3)S(=O)(=O)O)C(=O)N2C1C(=O)O,0
CC(O)C1C(=O)N2C(C(=O)O)=C(F)SC12,0
CC1(C)SC2C(NC(=O)C(NS(=O)(=O)O)c3ccccc3)C(=O)N2C1C(=O)O,0
CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)OC1OC(=O)c2ccccc21,0
CC1(Cn2ccnn2)C(C(=O)O)N2C(=O)CC2S1(=O)=O,0
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,0
Cn1c(=O)c2c(ncn2CCNCC(O)c2ccc(O)c(O)c2)n(C)c1=O,0
CC1(C)SC2C(NC(=O)CSc3ccccc3)C(=O)N2C1C(=O)O,0
CC1(C)C(NCC(=NOCC(=O)O)c2csc(N)n2)C(=O)N1OS(=O)(=O)O,0
CC(C)C(=O)OCc1cccc(OC(=O)C2N3C(=O)C(NC(=O)Cc4ccccc4)C3SC2(C)C)c1,0
NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)CC1O,0
Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,0
CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,0
CCCCC1CC(=O)C2(O)OC3C(NC)C(O)C(NC)C(O)C3OC2O1,0
Cc1ccc(C(C)C)c(OCC2=NCCN2)c1,0
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,0
N#CC(=Cc1ccc(O)cc1)C(C#N)=Cc1ccc(O)cc1,0
CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,1
CC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2,1
CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,1
CN(C)Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,1
C=CCN1C(=O)C(CC(C)C)NC1=S,1
CC1CC2C3C(Cl)CC4=CC(=O)C=CC4(C)C3C(O)CC2(C)C1(O)C(=O)CO,1
C=CCC(N)Cc1ccccc1,1
CC(=O)C1(O)C(O)CC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,1
CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,1
C=CCC1(CC=C)C(=O)NC(=O)NC1=O,1
CCOC(=O)c1[nH]c2cc(OC)c(OC)cc2c1CCN1CCN(c2ccccc2)CC1,1
CCC(=O)OC1(c2ccccc2)CCN(C)CC1C,1
CCCN(CCC)C(=O)Cc1c(-c2ccc(Cl)cc2)nc2ccc(Cl)cn12,1
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,1
NC12CC3CC(CC(C3)C1)C2,1
CCCC(=O)OC1(C(=O)COC(C)=O)CCC2C3CC(C)C4=CC(=O)CCC4(C)C3C(O)CC21C,1
CNCCCC1(C)C(=O)N(c2ccccc2)c2ccccc21,1
CCn1cc(C(=O)O)c(=O)c2ccc(Cc3ccccc3)nc21,1
Cc1cc(N(C)C)ccc1CC(C)N,1
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,1
CN(C)CC(CN1c2ccccc2Sc2ccccc21)N(C)C,1
CN(C)C(=O)C1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,1
CN(C)CCC=C1c2ccccc2CCc2ccccc21,1
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,1
Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,1
COc1ccccc1N1CCN(CCCC(O)c2ccc(F)cc2)CC1,1
CN1CCN2c3ccccc3Cn3cccc3C2C1,1
CCOC(=O)N1CCC(=O)N(c2ccccc2)c2cc(Cl)ccc21,1
CN(C(=O)C(c1ccccc1)c1ccccc1)C(CN1CCC(O)C1)c1ccccc1,1
Cc1c(C)c2ccc(OCc3nnc(C(C)C)s3)cc2oc1=O,1
CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,1
N#Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,1
O=C(c1cc2ccccc2o1)N1CCN(Cc2ccccc2)CC1,1
Cc1cccc2c1Oc1ccccc1C1(O)CCN(C)CC21,1
CC(NNC(=O)c1ccccc1)c1ccccc1,1
CCC1(c2ccccc2)C(=O)NC(=O)N(C(=O)c2ccccc2)C1=O,1
O=C(OC1CN2CCC1CC2)c1ccccc1,1
CNCC12CCC(c3ccccc31)c1ccccc12,1
CC(Cc1ccccc1)N(C)Cc1ccccc1,1
CCCN(c1ccncc1)n1ccc2ccccc21,1
CCC(O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,1
CC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1
CCCCC(=O)OC1(C(=O)CO)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1
CNCCCCOc1ccccc1Cc1ccccc1,1
CN(C)CCN(C)n1cc(-c2ccccc2)c2ccccc21,1
C=CCC1(CC(=C)Br)C(=O)NC(=O)NC1=O,1
CCn1nnn(CCN2CCC(N(C(=O)COC)c3ccccc3F)C(C)C2)c1=O,1
COc1cc(Br)c2oc(C3CCNCC3)cc2c1,1
CN(C)C(=O)CCNc1ccc(Br)cc1,1
CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1,1
CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,1
CCCCCCCCCC(=O)OC1(c2ccc(Br)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,1
CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,1
CC(C)(C)N1CCC(c2ccccc2)(c2ccccc2)CC1,1
CN(C)CCOC(c1ccccc1)c1ccccc1C(C)(C)C,1
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,1
C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,1
CCCCNCC1COc2ccccc2O1,1
CC(CC1c2ccccc2CCc2ccccc21)CN(C)C,1
CCOC(=O)NNC(C)c1ccccc1,1
CCOC(=O)NC(O)C(Cl)(Cl)Cl,1
CCC(Br)(CC)C(=O)NC(N)=O,1
CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCc2ccccc2)CC1,1
NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccccc32)CC1,1
CCCCNc1c(C(=O)OCC)cnc2c1cnn2CC,1
Fc1ccc2[nH]c3c(c2c1)CN(CCc1ccncc1)CC3,1
CN(C)C(C)(CO)Cc1ccc(Cl)c(Cl)c1,1
CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1
CC(C)(O)C(Cl)(Cl)Cl,1
CC12C=CC(=O)C=C1C(Cl)CC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,1
NC(=O)OCC(O)COc1ccc(Cl)cc1,1
CN(C)CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,1
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,1
CN(C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21,1
O=C1NC(CCCl)Oc2ccccc21,1
CN(C)CCCN1c2ccccc2CCc2ccc(C#N)cc21,1
OC1(c2ccccc2Cl)C2=NCCCN2c2ccccc21,1
CNC1CCN2c3ccccc3CCc3cccc1c32,1
CN(C)CCC=C1c2ccccc2COc2ccccc21,1
COc1ccc(C(O)CN2CCN(c3cccccc3=O)CC2)cc1OC,1
CN(CC=Cc1ccccc1)CCOC(c1ccccc1)c1ccccc1,1
CCOc1cc(N)c([N+](=O)[O-])cc1C(=O)NC1CCN(CC2CC=CCC2)CC1,1
O=C1CCC(c2ccccc2)(C2CCN(CC=Cc3ccccc3)CC2)C(=O)N1,1
CCNC(=O)C=Cc1cccc(Br)c1,1
COc1cc(C=CC(N)=O)cc(OC)c1OC,1
O=C(CCCN1CCN(c2cc3ccccc3cn2)CC1)c1ccc(F)cc1,1
CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,1
NC(=O)C1c2ccccc2C=Cc2ccccc21,1
CN1C(=O)CN2CCc3ccccc3C2c2cc(Cl)ccc21,1
CN(C)CC(O)C(c1ccccc1)c1cccc(Cl)c1,1
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,1
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CCl,1
